player_age,player_height,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,Crosses,LongB,ThrB,player_positions,strengths,weaknesses,player_style,BootsName
26,185,39,2735,8,6,5,0,1.18426644097236,82.67534037463449,0.4739788760965348,4,6.982813969755157,0.7479577521930695,0.31164906341377896,0.6363086887792906,0.0,0.9897124351241747,0.37397887609653474,0.062329812682755795,0,1.18426644097236,1.2596068156068483,0.062329812682755795,1.18426644097236,1.3712558790206275,34.69667257949629,0.4363086887792905,1.8650528097586632,0.18698943804826737,['Midfielder'],"['Dribbling', 'Aerial Duels', 'Taking set-pieces', 'Through balls', 'Ball interception', 'Tackling']",['Passing'],"['Gets fouled often', 'Likes to dribble', 'Likes to tackle']",Tekela v4
30,189,36,2521,4,3,3,0,0.6287062472200334,82.73382039502947,0.2985388149115895,2,6.821993913668957,0.397077629823179,0.1654490124263246,0.43162861739685443,0.0,1.3698325676915561,0.1985388149115895,0.03308980248526492,0,0.6287062472200334,0.7625266422495036,0.03308980248526492,0.6287062472200334,0.7279756546758283,31.977351631129636,0.23162861739685442,2.303652962721026,0.09926940745579475,"['Defender', 'Defensive Midfielder']",['Crossing'],['Passing'],"['Likes to play long balls', 'Plays the ball off the ground often']",Tekela v4
22,178,41,2853,13,10,7,0,1.8364416497139764,82.68898169040042,0.6555091547997834,5,7.13533981875402,1.1427974847425786,0.48093249491419293,0.8491533197711811,0.0,0.48093249491419293,0.5809324949141929,0.1,0,1.8046624745709645,1.779239134456555,0.09364416497139764,1.7919508045137598,2.0855949694851574,36.77629295359307,0.6618649898283858,1.2682208248569882,0.2809324949141929,"['Defender', 'Midfielder']","['Through balls', 'Key passes', 'Dribbling', 'Defensive contribution']","['Holding on to the ball', 'Finishing', 'Discipline']","['Likes to dribble', 'Plays the ball off the ground often']",Tekela v4
26,177,28,1086,2,1,3,0,0.620115910455904,83.6268212139412,0.031098232171566223,0,6.426404519731856,0.20670530348530133,0.13780353565686757,0.13109823217156624,0.0,0.6975717147450595,0.20670530348530133,0.06890176782843378,0,0.27560707131373513,0.062196464343132446,0.0,0.13780353565686757,0.27560707131373513,19.873868414475176,0.06890176782843378,1.4219646434313242,0.0,"['Defender', 'Midfielder']",['Dribbling'],"['Aerial Duels', 'Crossing', 'Tackling']","['Likes to dribble', 'Likes to cross']",Tekela v4
26,178,28,1111,2,1,3,0,0.6073350101759276,83.6097800135679,0.03251833220267471,0,6.430806829828292,0.20244500339197588,0.1349633355946506,0.13251833220267473,0.0,0.7202933152427953,0.20244500339197588,0.0674816677973253,0,0.2699266711893012,0.06503666440534941,0.0,0.1349633355946506,0.2699266711893012,20.059901518550387,0.0674816677973253,1.450366644053494,0.0,['Midfielder'],"['Key passes', 'Through balls', 'Long shots', 'Taking set-pieces']","['Aerial Duels', 'Finishing', 'Tackling']","['Likes to do layoffs', 'Does not dive into tackles']",Tekela v4
31,188,31,1811,1,0,1,0,0.24335443949574231,83.12447258599433,0.0729606178338064,0,6.5561779152848,0.08111814649858076,0.0540787643323872,0.1729606178338064,0.0,1.3673698853409024,0.08111814649858076,0.0270393821661936,0,0.1081575286647744,0.1459212356676128,0.0,0.0540787643323872,0.1081575286647744,25.35784093622864,0.0270393821661936,2.259212356676128,0.0,"['Midfielder', 'Forward']","['Through balls', 'Dribbling']",['Defensive contribution'],"['Plays the ball off the ground often', 'Likes to dribble', 'Does not dive into tackles']",Tekela v4
26,184,39,2745,8,7,5,0,1.2113591955749048,82.67248850572895,0.48253448281312783,4,6.9906566092453675,0.7650689656262557,0.31877873567760656,0.6462902299486492,0.0,0.971175287238223,0.38253448281312785,0.06375574713552132,0,1.2113591955749048,1.2838477013038623,0.06375574713552132,1.2113591955749048,1.402626436981469,34.82928448360348,0.44629022994864914,1.8436637929671802,0.19126724140656393,"['Defender', 'Midfielder']","['Concentration', 'Ball interception']",['Tackling'],['Does not dive into tackles'],Tekela v4
22,177,41,2732,12,9,7,0,1.7872127425763265,82.75790216039314,0.6210489198034286,5,7.093002958615641,1.0984914683186937,0.466163822772898,0.8097701940610612,0.0,0.466163822772898,0.566163822772898,0.1,0,1.7308191138644897,1.6857042108950204,0.08872127425763265,1.708261662379755,1.9969829366373881,35.67356543370972,0.6323276455457959,1.2436063712881633,0.26616382277289796,"['Midfielder', 'Forward']","['Through balls', 'Passing', 'Aerial Duels', 'Defensive contribution']","['Holding on to the ball', 'Offside awareness', 'Discipline', 'Concentration']","['Likes to play long balls', 'Gets fouled often', 'Plays the ball off the ground often', 'Likes to do layoffs', 'Likes to tackle', 'Commits fouls often']",Tekela v4
28,181,29,1365,2,1,2,0,0.4750065673542456,83.43334208980566,0.04722149251619493,0,6.476386626800204,0.15833552245141522,0.10555701496761015,0.14722149251619493,0.0,0.955543880259119,0.15833552245141522,0.052778507483805075,0,0.2111140299352203,0.09444298503238986,0.0,0.10555701496761015,0.2111140299352203,21.986015519621535,0.052778507483805075,1.7444298503238986,0.0,"['Attacking Midfielder', 'Forward']","['Dribbling', 'Long shots', 'Finishing']","['Passing', 'Aerial Duels']","['Likes to play long balls', 'Likes to dribble', 'Gets fouled often', 'Counter attack threat', 'Commits fouls often']",Tekela v4
33,192,32,2072,0,0,1,0,0.10763482134447154,82.94351309512597,0.08804057540616983,0,6.602925783759126,0.035878273781490506,0.02391884918766034,0.18804057540616984,0.0,1.6086492064987172,0.035878273781490506,0.01195942459383017,0,0.04783769837532068,0.17608115081233966,0.0,0.02391884918766034,0.04783769837532068,27.333315378208248,0.01195942459383017,2.5608115081233964,0.0,['Defender'],['Blocking the ball'],"['Tackling', 'Discipline']",['Does not dive into tackles'],Tekela v4
25,183,40,2800,9,7,5,0,1.3551650957236905,82.65735104255539,0.527946872333797,4,7.032284632972647,0.8558937446675939,0.3566223936114975,0.6992713510560965,0.0,0.8727817766101065,0.42794687233379697,0.07132447872229951,0,1.3551650957236905,1.4125161382790914,0.07132447872229951,1.3551650957236905,1.569138531890589,35.53317652117386,0.4992713510560965,1.7301328191655074,0.21397343616689848,"['Defender', 'Midfielder']","['Aerial Duels', 'Blocking the ball', 'Concentration']","['Passing', 'Tackling']","['Likes to play short passes', 'Indirect set-piece threat', 'Clears the ball out of defence often', 'Does not dive into tackles']",Tekela v4
22,172,30,1136,6,4,4,0,1.1392149513831025,83.66509906806365,0.1674504659681718,1,6.535724858189468,0.5152934562447923,0.2717644854149308,0.291371961106482,0.0,0.2717644854149308,0.3717644854149308,0.1,0,0.7588224270746537,0.4545084076278949,0.023921495138310253,0.6066654173512742,0.8305869124895846,21.1584149109815,0.24352897082986152,0.9196074756915513,0.07176448541493077,['Defender'],"['Holding on to the ball', 'Blocking the ball', 'Ball interception']",[],"['Likes to dribble', 'Likes to play short passes']",Tekela v4
22,175,35,1929,9,7,6,0,1.4612771975694963,83.2142119234027,0.39289403829864733,3,6.812698389909767,0.8051494778125465,0.36838315927084886,0.549021758055597,0.0,0.36838315927084886,0.46838315927084884,0.1,0,1.2419157963542444,1.0664266753820428,0.05612771975694963,1.1541712358681435,1.4102989556250933,28.372609225556715,0.4367663185416978,1.0806385987847482,0.16838315927084888,['Midfielder'],"['Aerial Duels', 'Blocking the ball', 'Tackling', 'Ball interception']",['Discipline'],"['Indirect set-piece threat', 'Likes to do layoffs']",Tekela v4
24,175,27,944,3,1,3,0,0.693870461959105,83.72516061594547,0.022903282004543904,0,6.4010001742140865,0.2312901539863683,0.1541934359909122,0.12290328200454391,0.0,0.5664525120727024,0.2312901539863683,0.0770967179954561,0,0.3083868719818244,0.04580656400908781,0.0,0.1541934359909122,0.3083868719818244,18.80032994259525,0.0770967179954561,1.258065640090878,0.0,['Attacking Midfielder'],"['Crossing', 'Key passes', 'Dribbling', 'Finishing', 'Taking set-pieces', 'Through balls', 'Holding on to the ball', 'Passing']",[],"['Likes to cut inside', 'Likes to do layoffs', 'Gets fouled often', 'Likes to play short passes', 'Indirect set-piece threat']",Tekela v4
28,182,29,1424,1,0,2,0,0.44441603672795166,83.39255471563727,0.05062044036356093,0,6.486923365127039,0.14813867890931723,0.09875911927287816,0.15062044036356093,0.0,1.009927045816975,0.14813867890931723,0.04937955963643908,0,0.19751823854575631,0.10124088072712185,0.0,0.09875911927287816,0.19751823854575631,22.43127768762648,0.04937955963643908,1.8124088072712183,0.0,"['Attacking Midfielder', 'Forward']",['Crossing'],[],"['Likes to dribble', 'Indirect set-piece threat']",Tekela v4
22,174,34,1723,8,6,5,0,1.377267170618006,83.33182596113478,0.33408701943260416,2,6.740449766731485,0.7295404535562053,0.3431801511854018,0.48181373649440473,0.0,0.3431801511854018,0.44318015118540177,0.1,0,1.1159007559270089,0.9068076241742112,0.047726717061800594,1.01135419005061,1.2590809071124107,26.490784621843336,0.38636030237080354,1.038633585309003,0.14318015118540178,"['Attacking Midfielder', 'Forward']","['Finishing', 'Holding on to the ball', 'Passing']",[],"['Likes to play short passes', 'Likes to cut inside', 'Likes to dribble']",Tekela v4
22,173,33,1600,8,5,5,0,1.3275410183585497,83.40144257429803,0.29927871285098473,2,6.697685275788353,0.6847869165226946,0.32826230550756486,0.44203281468683975,0.0,0.32826230550756486,0.42826230550756483,0.1,0,1.0413115275378244,0.8123279348812442,0.042754101835854964,0.9268197312095343,1.1695738330453893,25.376918811231512,0.3565246110151298,1.0137705091792748,0.12826230550756487,['Midfielder'],"['Holding on to the ball', 'Key passes', 'Defensive contribution']","['Finishing', 'Aerial Duels', 'Passing']","['Likes to dribble', 'Gets fouled often']",Tekela v4
34,194,33,2298,0,0,1,0,0.048296340813780855,82.79491617465118,0.11525147604645712,1,6.653980519709252,0.030502952092914225,0.012709563372047594,0.21779338872086665,0.0,1.7669551352326762,0.015251476046457112,0.002541912674409519,0,0.048296340813780855,0.24321251546496184,0.002541912674409519,0.048296340813780855,0.05592207883700942,29.136397878720086,0.01779338872086663,2.761871309883857,0.007625738023228556,['Defender'],"['Crossing', 'Concentration']","['Holding on to the ball', 'Passing', 'Tackling']","['Plays the ball off the ground often', 'Likes to cross', 'Does not dive into tackles', 'Commits fouls often']",Tekela v4
23,180,41,2931,12,9,7,0,1.6950062887127215,82.62157828539866,0.6352651438040173,5,7.130659715153683,1.0705302876080347,0.4460542865033478,0.8244760011046869,0.0,0.6402588550912958,0.5352651438040174,0.08921085730066956,0,1.6950062887127215,1.7165845741113823,0.08921085730066956,1.6950062887127215,1.9626388606147303,37.19660972896227,0.6244760011046868,1.4618371404899566,0.2676325719020087,['Defender'],"['Aerial Duels', 'Blocking the ball', 'Concentration', 'Ball interception']",['Passing'],"['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to dribble', 'Indirect set-piece threat', 'Clears the ball out of defence often', 'Commits fouls often']",Tekela v4
22,170,26,625,4,2,4,0,0.9314291856867343,83.95599914003857,0.022000429980713974,0,6.357029099690592,0.3282862671180608,0.2094287557060203,0.1251433485493874,0.0,0.2094287557060203,0.30942875570602024,0.1,0,0.4471437785301014,0.05971545280479507,0.0031429185686734254,0.25342961566744826,0.45657253423612165,16.504013759382847,0.11885751141204055,0.8157145928433671,0.009428755706020276,"['Midfielder', 'Forward']","['Headed attempts', 'Through balls', 'Key passes', 'Defensive contribution']",[],"['Likes to do layoffs', 'Gets fouled often', 'Likes to tackle']",Tekela v4
22,173,32,1443,7,5,5,0,1.2635895887362196,83.49097457576929,0.2545127121153537,2,6.642687046313149,0.6272306298625977,0.3090768766208659,0.3908716709889757,0.0,0.3090768766208659,0.4090768766208659,0.1,0,0.9453843831043294,0.6908202185988173,0.03635895887362196,0.8181023008515733,1.0544612597251952,23.94440678769132,0.31815375324173173,0.9817947943681098,0.10907687662086588,"['Defender', 'Defensive Midfielder']","['Passing', 'Holding on to the ball', 'Blocking the ball']","['Tackling', 'Concentration']","['Likes to play short passes', 'Does not dive into tackles']",Tekela v4
30,187,30,1735,1,0,1,0,0.28292038296869404,83.17722717729158,0.06856440189236734,0,6.542549645866338,0.094306794322898,0.06287119621526534,0.16856440189236735,0.0,1.2970304302778772,0.094306794322898,0.03143559810763267,0,0.12574239243053068,0.1371288037847347,0.0,0.06287119621526534,0.12574239243053068,24.78193664790012,0.03143559810763267,2.1712880378473467,0.0,"['Attacking Midfielder', 'Forward']","['Finishing', 'Holding on to the ball', 'Passing']",[],"['Likes to play short passes', 'Likes to cut inside', 'Likes to dribble']",Tekela v4
28,186,38,2651,7,5,4,0,0.9662843132129352,82.69828586176706,0.4051424146988216,3,6.919713880140587,0.6102848293976433,0.2542853455823514,0.555999483815292,0.0,1.1388581014858863,0.30514241469882164,0.05085706911647028,0,0.9662843132129352,1.0645701749799947,0.05085706911647028,0.9662843132129352,1.1188555205623463,33.62970742783174,0.3559994838152919,2.0371439632529458,0.15257120734941082,['Midfielder'],[],['Passing'],"['Likes to play short passes', 'Commits fouls often']",Tekela v4
22,178,41,2782,13,10,7,0,1.807566473926093,82.72940693650347,0.6352965317482651,5,7.11050716757644,1.1168098265334836,0.4722699421778279,0.8260531791408744,0.0,0.4722699421778279,0.5722699421778279,0.1,0,1.7613497108891396,1.7243763004595767,0.0907566473926093,1.7428630056743581,2.033619653066968,36.129489015944486,0.6445398843556558,1.2537832369630466,0.2722699421778279,['Midfielder'],"['Dribbling', 'Passing', 'Ball interception']",[],['Likes to shoot from distance'],Tekela v4
25,182,40,2828,10,8,6,0,1.4263447646171374,82.64985844582976,0.550424662510675,4,7.052889273968119,0.9008493250213501,0.37535388542556253,0.7254954395957876,0.0,0.8240798978935374,0.45042466251067503,0.0750707770851125,0,1.4263447646171374,1.4762032104469125,0.0750707770851125,1.4263447646171374,1.6515570958724752,35.881582268915466,0.5254954395957875,1.6739383437233124,0.22521233125533752,['Midfielder'],"['Dribbling', 'Long shots', 'Key passes']","['Aerial Duels', 'Holding on to the ball', 'Finishing', 'Crossing', 'Tackling']","['Likes to dribble', 'Likes to cut inside', 'Likes to play short passes']",Tekela v4
27,185,38,2710,8,6,5,0,1.1202724462323035,82.68207658460712,0.45377024617862216,3,6.964289392330404,0.7075404923572444,0.29480853848218513,0.6127319538750593,0.0,1.0334977999463186,0.3537702461786222,0.05896170769643703,0,1.1202724462323035,1.2023490308394293,0.05896170769643703,1.1202724462323035,1.2971575693216146,34.38343881576864,0.4127319538750592,1.9155743845534445,0.1768851230893111,"['Defender', 'Midfielder']","['Crossing', 'Key passes', 'Concentration']",['Holding on to the ball'],"['Plays the ball off the ground often', 'Likes to play long balls', 'Commits fouls often']",Tekela v4
31,188,31,1856,0,0,1,0,0.22000397531125615,83.09333863374835,0.07555511385430487,0,6.564220852948345,0.07333465843708539,0.04888977229139027,0.1755551138543049,0.0,1.4088818216688779,0.07333465843708539,0.024444886145695136,0,0.09777954458278054,0.15111022770860974,0.0,0.04888977229139027,0.09777954458278054,25.697719914913936,0.024444886145695136,2.311102277086097,0.0,['Defender'],['Tackling'],['Passing'],"['Likes to tackle', 'Commits fouls often']",Tekela v4
24,175,27,944,3,1,3,0,0.6940816510575398,83.72544220141005,0.022879816549162248,0,6.400927431302403,0.23136055035251324,0.15424036690167553,0.12287981654916225,0.0,0.566077064786596,0.23136055035251324,0.07712018345083776,0,0.30848073380335106,0.045759633098324495,0.0,0.15424036690167553,0.30848073380335106,18.797255967940256,0.07712018345083776,1.257596330983245,0.0,['Midfielder'],"['Taking set-pieces', 'Key passes', 'Direct free-kicks', 'Concentration']","['Aerial Duels', 'Passing', 'Tackling']","['Plays the ball off the ground often', 'Likes to play long balls', 'Likes to shoot from distance', 'Likes to tackle']",Tekela v4
22,178,41,2820,13,10,7,0,1.823020090171207,82.70777187376031,0.6461140631198449,5,7.123797277547238,1.1307180811540862,0.4769060270513621,0.8384160721369657,0.0,0.4769060270513621,0.5769060270513621,0.1,0,1.7845301352568104,1.7537381713252933,0.09230200901712071,1.7691341532910518,2.0614361623081727,36.47565001983504,0.6538120541027241,1.2615100450856036,0.2769060270513621,"['Defender', 'Midfielder']","['Crossing', 'Blocking the ball', 'Taking set-pieces', 'Passing', 'Key passes']",[],"['Likes to cross', 'Likes to play long balls', 'Likes to tackle']",Tekela v4
22,172,30,1261,6,4,5,0,1.189751452913768,83.59434796592072,0.2028260170396376,1,6.579186249505841,0.5607763076223912,0.28692543587413044,0.3318011623310144,0.0,0.28692543587413044,0.3869254358741304,0.1,0,0.8346271793706521,0.5505277605361593,0.028975145291376805,0.6925774699534056,0.9215526152447825,22.290432545268406,0.27385087174826084,0.9448757264568841,0.0869254358741304,['Defensive Midfielder'],['Blocking the ball'],"['Tackling', 'Discipline', 'Concentration']","['Likes to shoot from distance', 'Likes to play short passes', 'Likes to do layoffs', 'Does not dive into tackles']",Tekela v4
22,171,28,944,5,3,4,0,1.0612212872540043,83.7742901978444,0.11285490107780309,0,6.468650307038444,0.44509915852860393,0.24836638617620133,0.22897702980320356,0.0,0.24836638617620133,0.3483663861762013,0.1,0,0.6418319308810067,0.30632044578260836,0.016122128725400444,0.47407618833180754,0.690198317057208,19.411356834489702,0.19673277235240266,0.8806106436270023,0.04836638617620132,['Attacking Midfielder'],"['Crossing', 'Key passes', 'Dribbling', 'Finishing', 'Taking set-pieces', 'Through balls', 'Holding on to the ball', 'Passing']",[],"['Likes to cut inside', 'Likes to do layoffs', 'Gets fouled often', 'Likes to play short passes', 'Indirect set-piece threat']",Tekela v4
22,171,26,669,3,1,3,0,0.8367278871083158,83.91563718281108,0.007030234765742688,0,6.351793727773803,0.2789092957027719,0.18593953046851464,0.1070302347657427,0.0,0.31248375625188296,0.2789092957027719,0.09296976523425732,0,0.37187906093702927,0.014060469531485376,0.0,0.18593953046851464,0.37187906093702927,16.720960754312294,0.09296976523425732,0.9406046953148539,0.0,"['Attacking Midfielder', 'Forward']","['Through balls', 'Crossing', 'Holding on to the ball', 'Taking set-pieces']","['Discipline', 'Defensive contribution']","['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to cross', 'Likes to shoot from distance', 'Indirect set-piece threat', 'Gets fouled often', 'Likes to cut inside', 'Does not dive into tackles']",Tekela v4
24,174,27,880,3,1,3,0,0.7273083416079753,83.7697444554773,0.0191879620435583,0,6.38948268233503,0.24243611386932507,0.1616240759128834,0.1191879620435583,0.0,0.5070073926969327,0.24243611386932507,0.0808120379564417,0,0.3232481518257668,0.0383759240871166,0.0,0.1616240759128834,0.3232481518257668,18.313623027706136,0.0808120379564417,1.1837592408711661,0.0,['Midfielder'],"['Key passes', 'Passing', 'Through balls', 'Dribbling']","['Discipline', 'Aerial Duels']",['Likes to shoot from distance'],Tekela v4
26,179,28,1182,2,1,2,0,0.5700633808593811,83.5600845078125,0.036659624348957656,0,6.443644835481769,0.19002112695312703,0.1266807513020847,0.13665962434895768,0.0,0.7865539895833225,0.19002112695312703,0.06334037565104235,0,0.2533615026041694,0.07331924869791531,0.0,0.1266807513020847,0.2533615026041694,20.602410789713453,0.06334037565104235,1.5331924869791531,0.0,['Defensive Midfielder'],"['Blocking the ball', 'Tackling', 'Ball interception', 'Concentration']",[],"['Likes to shoot from distance', 'Plays the ball off the ground often', 'Likes to play long balls', 'Likes to tackle']",Tekela v4
33,191,32,2057,0,0,1,0,0.11568546883105402,82.95424729177473,0.08714605901877177,0,6.600152782958192,0.03856182294368471,0.025707881962456464,0.1871460590187718,0.0,1.5943369443003483,0.03856182294368471,0.012853940981228232,0,0.05141576392491293,0.17429211803754355,0.0,0.025707881962456464,0.05141576392491293,27.216133731459102,0.012853940981228232,2.5429211803754352,0.0,['Defensive Midfielder'],"['Aerial Duels', 'Blocking the ball', 'Ball interception']","['Discipline', 'Concentration']",['Gets fouled often'],Tekela v4
22,177,39,2526,12,9,7,0,1.7036720768991143,82.87485909234124,0.5625704538293801,4,7.021157986133239,1.0233048692092028,0.4411016230697343,0.7429376615192916,0.0,0.4411016230697343,0.5411016230697343,0.1,0,1.6055081153486719,1.5269769461083174,0.08036720768991146,1.5662425307284944,1.8466097384184064,33.80225452254017,0.5822032461394686,1.2018360384495572,0.24110162306973432,"['Defender', 'Defensive Midfielder']",['Crossing'],['Passing'],"['Likes to play long balls', 'Plays the ball off the ground often']",Tekela v4
22,171,29,1007,5,3,4,0,1.0865700588860359,83.73880191755954,0.1305990412202251,1,6.490450250641991,0.46791305299743224,0.25597101766581076,0.24925604710882868,0.0,0.25597101766581076,0.35597101766581074,0.1,0,0.6798550883290537,0.3544831118834681,0.018657005888603584,0.5171691001062609,0.7358261059948645,19.9791693190472,0.2119420353316215,0.8932850294430179,0.05597101766581075,"['Midfielder', 'Forward']","['Direct free-kicks', 'Long shots']","['Passing', 'Aerial Duels', 'Crossing', 'Discipline']","['Likes to play short passes', 'Likes to dribble', 'Counter attack threat', 'Commits fouls often', 'Does not dive into tackles']",Tekela v4
33,193,34,2358,1,1,1,0,0.2041379028690422,82.778511799698,0.16446460090601334,1,6.699092550830512,0.12892920181202672,0.053720500755011114,0.27520870105701567,0.0,1.660326698036971,0.06446460090601336,0.010744100151002217,0,0.2041379028690422,0.3826497025670377,0.010744100151002217,0.2041379028690422,0.23637020332204894,29.899201314043204,0.0752087010570156,2.638838497734967,0.03223230045300668,"['Defender', 'Defensive Midfielder', 'Midfielder']",['Ball interception'],[],['Likes to play long balls'],Tekela v4
29,183,29,1482,1,0,2,0,0.4145919822759144,83.35278930970122,0.05393422419156507,0,6.497196094993852,0.13819732742530477,0.09213155161686987,0.15393422419156508,0.0,1.062947587065041,0.13819732742530477,0.04606577580843493,0,0.18426310323373973,0.10786844838313014,0.0,0.09213155161686987,0.18426310323373973,22.865383369095024,0.04606577580843493,1.8786844838313013,0.0,['Midfielder'],"['Blocking the ball', 'Passing', 'Through balls', 'Holding on to the ball']","['Tackling', 'Crossing', 'Finishing', 'Concentration']","['Likes to play short passes', 'Does not dive into tackles']",Tekela v4
24,182,41,2869,11,8,6,0,1.5341362948117188,82.63851196896718,0.5844640930984375,5,7.0840920853402345,0.968928186196875,0.40372007758203127,0.7652081086148437,0.0,0.7503277982867187,0.4844640930984375,0.08074401551640625,0,1.5341362948117188,1.5726482637789063,0.08074401551640625,1.5341362948117188,1.7763683413609377,36.409193443025785,0.5652081086148437,1.5888397672539063,0.24223204654921876,['Midfielder'],"['Taking set-pieces', 'Key passes']",[],"['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to shoot from distance', 'Gets fouled often']",Tekela v4
33,192,32,2100,0,0,1,0,0.09351783006885606,82.92469044009181,0.08960912999234932,0,6.6077883029762825,0.03117261002295202,0.020781740015301364,0.18960912999234933,0.0,1.6337460798775891,0.03117261002295202,0.010390870007650682,0,0.04156348003060273,0.17921825998469865,0.0,0.020781740015301364,0.04156348003060273,27.53879602899776,0.010390870007650682,2.5921825998469865,0.0,"['Defender', 'Midfielder']",[],['Passing'],"['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to tackle']",Tekela v4
30,189,36,2512,4,3,3,0,0.6042066024465413,82.73639930500562,0.2908020849831183,2,6.814901911234525,0.38160416996623664,0.15900173748593194,0.4226024324803047,0.0,1.386595482536577,0.19080208498311832,0.03180034749718639,0,0.6042066024465413,0.7406059074521685,0.03180034749718639,0.6042066024465413,0.6996076449381006,31.857432317238334,0.2226024324803047,2.322994787542204,0.09540104249155916,"['Defender', 'Midfielder']","['Crossing', 'Ball interception', 'Concentration']","['Aerial Duels', 'Passing']","['Likes to play long balls', 'Likes to cross', 'Plays the ball off the ground often']",Tekela v4
23,180,41,2929,12,9,7,0,1.690901343397414,82.62201038490554,0.6339688452833939,5,7.129471441509778,1.067937690566788,0.4449740377361616,0.8229636528306263,0.0,0.6430675018859798,0.533968845283394,0.08899480754723232,0,1.690901343397414,1.7129117283029494,0.08899480754723232,1.690901343397414,1.9578857660391114,37.17651710189261,0.6229636528306263,1.465077886791515,0.266984422641697,['Defender'],"['Aerial Duels', 'Blocking the ball', 'Concentration', 'Ball interception']",['Passing'],"['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to dribble', 'Indirect set-piece threat', 'Clears the ball out of defence often', 'Commits fouls often']",Tekela v4
22,176,39,2448,11,8,7,0,1.6720648374580582,82.91910922755872,0.5404453862206408,4,6.993975760213931,0.9948583537122524,0.4316194512374175,0.7176518699664467,0.0,0.4316194512374175,0.5316194512374175,0.1,0,1.5580972561870874,1.4669231911703107,0.07720648374580584,1.5125102236786991,1.789716707424505,33.094252359060505,0.563238902474835,1.1860324187290292,0.2316194512374175,['Attacking Midfielder'],"['Crossing', 'Key passes', 'Taking set-pieces', 'Passing', 'Through balls', 'Holding on to the ball', 'Long shots']",[],"['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to cross']",Tekela v4
22,173,33,1599,8,5,5,0,1.3271077886262563,83.40204909592323,0.2989754520383794,2,6.697312698218581,0.6843970097636307,0.3281323365878769,0.4416862309010051,0.0,0.3281323365878769,0.42813233658787686,0.1,0,1.0406616829393847,0.811504798389887,0.042710778862625635,0.9260832406646358,1.1687940195272615,25.367214465228145,0.35626467317575383,1.0135538943131281,0.1281323365878769,['Attacking Midfielder'],['Defensive contribution'],"['Aerial Duels', 'Discipline']","['Gets fouled often', 'Likes to play short passes', 'Likes to do layoffs', 'Likes to tackle', 'Commits fouls often']",Tekela v4
32,192,34,2412,2,2,2,0,0.34577194474726314,82.76360295318449,0.2091911404465041,1,6.7400918787426285,0.21838228089300826,0.09099261703875344,0.32738966385425483,0.0,1.5634191956992411,0.10919114044650413,0.01819852340775069,0,0.34577194474726314,0.5093748979317616,0.01819852340775069,0.34577194474726314,0.40036751497051526,30.592462676920814,0.12738966385425476,2.5270221488837397,0.054595570223252066,['Defender'],"['Aerial Duels', 'Ball interception', 'Concentration', 'Blocking the ball']",[],"['Indirect set-piece threat', 'Plays the ball off the ground often', 'Likes to play long balls', 'Commits fouls often']",Tekela v4
22,177,40,2667,12,9,7,0,1.7607305832563434,82.79497718344112,0.6025114082794404,5,7.070228301600456,1.074657524930709,0.458219174976903,0.7885844666050748,0.0,0.458219174976903,0.558219174976903,0.1,0,1.6910958748845153,1.6353881081870525,0.08607305832563435,1.6632419915357837,1.9493150498614185,35.0803650649421,0.616438349953806,1.2303652916281718,0.258219174976903,"['Attacking Midfielder', 'Forward']",['Defensive contribution'],[],"['Likes to play short passes', 'Likes to do layoffs']",Tekela v4
34,194,32,2267,0,0,1,0,0.006256917478071633,82.80834255663743,0.09930478694688094,0,6.63784483953533,0.002085639159357211,0.0013904261062381408,0.19930478694688095,0.0,1.788876591150095,0.002085639159357211,0.0006952130531190704,0,0.0027808522124762817,0.19860957389376188,0.0,0.0013904261062381408,0.0027808522124762817,28.8089270900414,0.0006952130531190704,2.7860957389376186,0.0,['Defensive Midfielder'],[],[],[],Tekela v4
22,174,34,1752,8,6,5,0,1.3892526974224344,83.31504622360859,0.342476888195704,2,6.750757319783293,0.7403274276801908,0.3467758092267303,0.4914021579379474,0.0,0.3467758092267303,0.44677580922673027,0.1,0,1.1338790461336514,0.9295801251026251,0.04892526974224343,1.0317295856181383,1.2806548553603818,26.75926042226253,0.39355161845346054,1.0446263487112173,0.14677580922673028,['Midfielder'],"['Key passes', 'Dribbling']",['Passing'],"['Likes to dribble', 'Likes to do layoffs', 'Likes to play short passes', 'Does not dive into tackles']",Tekela v4
